season,week,celebrity_name,ballroom_partner,judge_avg_score,judge_total,age,industry_clean,home_state_clean,home_country_clean
31,8,Vinny Guadagnino,Koko Iwasaki,9.666666666666666,29.0,34,TV Personality,New York,United States
31,8,Wayne Brady,Witney Carson,15.0,45.0,50,Comedian,Georgia,United States
31,9,Charli D'Amelio,Mark Ballas,13.333333333333334,40.0,18,Social Media Personality,Connecticut,United States
31,9,Daniel Durant,Britt Stewart,11.5,34.5,32,Actor/Actress,Michigan,United States
31,9,Gabby Windey,Valentin Chmerkovskiy,13.333333333333334,40.0,31,TV Personality,Illinois,United States
31,9,Shangela,Gleb Savchenko,12.166666666666666,36.5,40,TV Personality,Texas,United States
31,9,Trevor Donovan,Emma Slater,10.833333333333334,32.5,39,Actor/Actress,California,United States
31,9,Wayne Brady,Witney Carson,12.166666666666666,36.5,50,Comedian,Georgia,United States
31,10,Charli D'Amelio,Mark Ballas,13.333333333333334,40.0,18,Social Media Personality,Connecticut,United States
31,10,Gabby Windey,Valentin Chmerkovskiy,13.333333333333334,40.0,31,TV Personality,Illinois,United States
31,10,Shangela,Gleb Savchenko,12.666666666666666,38.0,40,TV Personality,Texas,United States
31,10,Wayne Brady,Witney Carson,12.666666666666666,38.0,50,Comedian,Georgia,United States
32,1,Adrian Peterson,Britt Stewart,6.0,18.0,38,Athlete,Texas,United States
32,1,Alyson Hannigan,Sasha Farber,4.333333333333333,13.0,49,Actor/Actress,Washington D.C.,United States
32,1,Ariana Madix,Pasha Pashkov,7.0,21.0,38,TV Personality,Florida,United States
32,1,Barry Williams,Peta Murgatroyd,5.333333333333333,16.0,68,Actor/Actress,California,United States
32,1,Charity Lawson,Artem Chigvintsev,7.333333333333333,22.0,27,TV Personality,Georgia,United States
32,1,Harry Jowsey,Rylee Arnold,4.0,12.0,26,TV Personality,Unknown,Australia
32,1,Jamie Lynn Spears,Alan Bersten,5.0,15.0,32,Actor/Actress,Mississippi,United States
32,1,Jason Mraz,Daniella Karagach,7.0,21.0,46,Singer/Rapper,Virginia,United States
32,1,Lele Pons,Brandon Armstrong,6.333333333333333,19.0,27,Social Media Personality,Unknown,Venezuela
32,1,Matt Walsh,Koko Iwasaki,4.0,12.0,58,Comedian,Illinois,United States
32,1,Mauricio Umansky,Emma Slater,5.0,15.0,53,TV Personality,Unknown,Mexico
32,1,Mira Sorvino,Gleb Savchenko,5.666666666666667,17.0,55,Actor/Actress,New York,United States
32,1,Tyson Beckford,Jenna Johnson,4.0,12.0,52,Model,New York,United States
32,1,Xochitl Gomez,Valentin Chmerkovskiy,6.0,18.0,17,Actor/Actress,California,United States
32,2,Adrian Peterson,Britt Stewart,5.0,15.0,38,Athlete,Texas,United States
32,2,Alyson Hannigan,Sasha Farber,6.333333333333333,19.0,49,Actor/Actress,Washington D.C.,United States
32,2,Ariana Madix,Pasha Pashkov,6.666666666666667,20.0,38,TV Personality,Florida,United States
32,2,Barry Williams,Peta Murgatroyd,5.0,15.0,68,Actor/Actress,California,United States
32,2,Charity Lawson,Artem Chigvintsev,7.0,21.0,27,TV Personality,Georgia,United States
32,2,Harry Jowsey,Rylee Arnold,5.0,15.0,26,TV Personality,Unknown,Australia
32,2,Jamie Lynn Spears,Alan Bersten,5.333333333333333,16.0,32,Actor/Actress,Mississippi,United States
32,2,Jason Mraz,Daniella Karagach,8.0,24.0,46,Singer/Rapper,Virginia,United States
32,2,Lele Pons,Brandon Armstrong,7.0,21.0,27,Social Media Personality,Unknown,Venezuela
32,2,Mauricio Umansky,Emma Slater,4.0,12.0,53,TV Personality,Unknown,Mexico
32,2,Mira Sorvino,Gleb Savchenko,6.0,18.0,55,Actor/Actress,New York,United States
32,2,Tyson Beckford,Jenna Johnson,6.0,18.0,52,Model,New York,United States
32,2,Xochitl Gomez,Valentin Chmerkovskiy,8.0,24.0,17,Actor/Actress,California,United States
32,3,Adrian Peterson,Britt Stewart,7.333333333333333,22.0,38,Athlete,Texas,United States
32,3,Alyson Hannigan,Sasha Farber,8.0,24.0,49,Actor/Actress,Washington D.C.,United States
32,3,Ariana Madix,Pasha Pashkov,11.333333333333334,34.0,38,TV Personality,Florida,United States
32,3,Barry Williams,Peta Murgatroyd,8.333333333333334,25.0,68,Actor/Actress,California,United States
32,3,Charity Lawson,Artem Chigvintsev,10.666666666666666,32.0,27,TV Personality,Georgia,United States
32,3,Harry Jowsey,Rylee Arnold,8.0,24.0,26,TV Personality,Unknown,Australia
32,3,Jason Mraz,Daniella Karagach,11.333333333333334,34.0,46,Singer/Rapper,Virginia,United States
32,3,Lele Pons,Brandon Armstrong,9.0,27.0,27,Social Media Personality,Unknown,Venezuela
32,3,Mauricio Umansky,Emma Slater,7.666666666666667,23.0,53,TV Personality,Unknown,Mexico
32,3,Mira Sorvino,Gleb Savchenko,8.666666666666666,26.0,55,Actor/Actress,New York,United States
32,3,Tyson Beckford,Jenna Johnson,6.666666666666667,20.0,52,Model,New York,United States
32,3,Xochitl Gomez,Valentin Chmerkovskiy,10.666666666666666,32.0,17,Actor/Actress,California,United States
32,4,Adrian Peterson,Britt Stewart,7.0,21.0,38,Athlete,Texas,United States
32,4,Alyson Hannigan,Sasha Farber,6.0,18.0,49,Actor/Actress,Washington D.C.,United States
32,4,Ariana Madix,Pasha Pashkov,8.333333333333334,25.0,38,TV Personality,Florida,United States
32,4,Barry Williams,Peta Murgatroyd,6.0,18.0,68,Actor/Actress,California,United States
32,4,Charity Lawson,Artem Chigvintsev,8.0,24.0,27,TV Personality,Georgia,United States
32,4,Harry Jowsey,Rylee Arnold,7.0,21.0,26,TV Personality,Unknown,Australia
32,4,Jason Mraz,Daniella Karagach,8.0,24.0,46,Singer/Rapper,Virginia,United States
32,4,Lele Pons,Brandon Armstrong,7.333333333333333,22.0,27,Social Media Personality,Unknown,Venezuela
32,4,Mauricio Umansky,Emma Slater,6.333333333333333,19.0,53,TV Personality,Unknown,Mexico
32,4,Mira Sorvino,Gleb Savchenko,7.0,21.0,55,Actor/Actress,New York,United States
32,4,Xochitl Gomez,Valentin Chmerkovskiy,9.0,27.0,17,Actor/Actress,California,United States
32,5,Alyson Hannigan,Sasha Farber,7.0,21.0,49,Actor/Actress,Washington D.C.,United States
32,5,Ariana Madix,Pasha Pashkov,8.0,24.0,38,TV Personality,Florida,United States
32,5,Barry Williams,Peta Murgatroyd,8.0,24.0,68,Actor/Actress,California,United States
32,5,Charity Lawson,Artem Chigvintsev,9.333333333333334,28.0,27,TV Personality,Georgia,United States
32,5,Harry Jowsey,Rylee Arnold,6.0,18.0,26,TV Personality,Unknown,Australia
32,5,Jason Mraz,Daniella Karagach,9.0,27.0,46,Singer/Rapper,Virginia,United States
32,5,Lele Pons,Brandon Armstrong,8.0,24.0,27,Social Media Personality,Unknown,Venezuela
32,5,Mauricio Umansky,Emma Slater,8.0,24.0,53,TV Personality,Unknown,Mexico
32,5,Mira Sorvino,Gleb Savchenko,7.333333333333333,22.0,55,Actor/Actress,New York,United States
32,5,Xochitl Gomez,Valentin Chmerkovskiy,9.333333333333334,28.0,17,Actor/Actress,California,United States
32,6,Alyson Hannigan,Sasha Farber,10.333333333333334,31.0,49,Actor/Actress,Washington D.C.,United States
32,6,Ariana Madix,Pasha Pashkov,13.666666666666666,41.0,38,TV Personality,Florida,United States
32,6,Barry Williams,Peta Murgatroyd,10.666666666666666,32.0,68,Actor/Actress,California,United States
32,6,Charity Lawson,Artem Chigvintsev,12.666666666666666,38.0,27,TV Personality,Georgia,United States
32,6,Harry Jowsey,Rylee Arnold,9.666666666666666,29.0,26,TV Personality,Unknown,Australia
32,6,Jason Mraz,Daniella Karagach,13.0,39.0,46,Singer/Rapper,Virginia,United States
32,6,Lele Pons,Brandon Armstrong,12.333333333333334,37.0,27,Social Media Personality,Unknown,Venezuela
32,6,Mauricio Umansky,Emma Slater,11.0,33.0,53,TV Personality,Unknown,Mexico
32,6,Xochitl Gomez,Valentin Chmerkovskiy,14.0,42.0,17,Actor/Actress,California,United States
32,7,Alyson Hannigan,Sasha Farber,11.666666666666666,35.0,49,Actor/Actress,Washington D.C.,United States
32,7,Ariana Madix,Pasha Pashkov,12.333333333333334,37.0,38,TV Personality,Florida,United States
32,7,Barry Williams,Peta Murgatroyd,10.833333333333334,32.5,68,Actor/Actress,California,United States
32,7,Charity Lawson,Artem Chigvintsev,12.0,36.0,27,TV Personality,Georgia,United States
32,7,Harry Jowsey,Rylee Arnold,10.666666666666666,32.0,26,TV Personality,Unknown,Australia
32,7,Jason Mraz,Daniella Karagach,12.0,36.0,46,Singer/Rapper,Virginia,United States
32,7,Lele Pons,Brandon Armstrong,12.166666666666666,36.5,27,Social Media Personality,Unknown,Venezuela
32,7,Xochitl Gomez,Valentin Chmerkovskiy,12.333333333333334,37.0,17,Actor/Actress,California,United States
32,8,Alyson Hannigan,Sasha Farber,12.0,36.0,49,Actor/Actress,Washington D.C.,United States
32,8,Ariana Madix,Pasha Pashkov,14.0,42.0,38,TV Personality,Florida,United States
32,8,Barry Williams,Peta Murgatroyd,11.666666666666666,35.0,68,Actor/Actress,California,United States
32,8,Charity Lawson,Artem Chigvintsev,13.0,39.0,27,TV Personality,Georgia,United States
32,8,Harry Jowsey,Rylee Arnold,9.333333333333334,28.0,26,TV Personality,Unknown,Australia
32,8,Jason Mraz,Daniella Karagach,11.0,33.0,46,Singer/Rapper,Virginia,United States
32,8,Xochitl Gomez,Valentin Chmerkovskiy,13.333333333333334,40.0,17,Actor/Actress,California,United States
32,9,Alyson Hannigan,Sasha Farber,10.666666666666666,32.0,49,Actor/Actress,Washington D.C.,United States
32,9,Ariana Madix,Pasha Pashkov,12.333333333333334,37.0,38,TV Personality,Florida,United States
32,9,Charity Lawson,Artem Chigvintsev,12.666666666666666,38.0,27,TV Personality,Georgia,United States
32,9,Harry Jowsey,Rylee Arnold,10.0,30.0,26,TV Personality,Unknown,Australia
32,9,Jason Mraz,Daniella Karagach,14.333333333333334,43.0,46,Singer/Rapper,Virginia,United States
32,9,Xochitl Gomez,Valentin Chmerkovskiy,13.666666666666666,41.0,17,Actor/Actress,California,United States
32,10,Alyson Hannigan,Sasha Farber,8.5,25.5,49,Actor/Actress,Washington D.C.,United States
32,10,Ariana Madix,Pasha Pashkov,9.666666666666666,29.0,38,TV Personality,Florida,United States
32,10,Charity Lawson,Artem Chigvintsev,9.833333333333334,29.5,27,TV Personality,Georgia,United States
32,10,Jason Mraz,Daniella Karagach,9.5,28.5,46,Singer/Rapper,Virginia,United States
32,10,Xochitl Gomez,Valentin Chmerkovskiy,10.0,30.0,17,Actor/Actress,California,United States
32,11,Alyson Hannigan,Sasha Farber,8.833333333333334,26.5,49,Actor/Actress,Washington D.C.,United States
32,11,Ariana Madix,Pasha Pashkov,9.833333333333334,29.5,38,TV Personality,Florida,United States
32,11,Charity Lawson,Artem Chigvintsev,9.833333333333334,29.5,27,TV Personality,Georgia,United States
32,11,Jason Mraz,Daniella Karagach,10.0,30.0,46,Singer/Rapper,Virginia,United States
32,11,Xochitl Gomez,Valentin Chmerkovskiy,10.0,30.0,17,Actor/Actress,California,United States
33,1,Anna Delvey,Ezra Sosa,6.0,18.0,33,Con artist,Unknown,Russia
33,1,Brooks Nader,Gleb Savchenko,6.0,18.0,27,Model,New York,United States
33,1,Chandler Kinney,Brandon Armstrong,7.666666666666667,23.0,24,Actor/Actress,California,United States
33,1,Danny Amendola,Witney Carson,6.666666666666667,20.0,39,Athlete,Texas,United States
33,1,Dwight Howard ,Daniella Karagach,7.333333333333333,22.0,38,Athlete,Georgia,United States
33,1,Eric Roberts,Britt Stewart,5.0,15.0,68,Actor/Actress,California,United States
33,1,Ilona Maher,Alan Bersten,6.0,18.0,28,Athlete,California,United States
33,1,Jenn Tran,Sasha Farber,6.333333333333333,19.0,26,TV Personality,Florida,United States
33,1,Joey Graziadei,Jenna Johnson,7.0,21.0,29,TV Personality,Louisiana,United States
33,1,Phaedra Parks,Val Chmerkovskiy,6.333333333333333,19.0,51,TV Personality,Georgia,United States
33,1,Reginald VelJohnson,Emma Slater,5.333333333333333,16.0,74,Actor/Actress,New York,United States
33,1,Stephen Nedoroscik,Rylee Arnold,7.0,21.0,26,Athlete,Florida,United States
33,1,Tori Spelling,Pasha Pashkov,5.666666666666667,17.0,51,Actor/Actress,California,United States
33,2,Anna Delvey,Ezra Sosa,5.666666666666667,17.0,33,Con artist,Unknown,Russia
33,2,Brooks Nader,Gleb Savchenko,6.666666666666667,20.0,27,Model,New York,United States
33,2,Chandler Kinney,Brandon Armstrong,8.0,24.0,24,Actor/Actress,California,United States
33,2,Danny Amendola,Witney Carson,7.0,21.0,39,Athlete,Texas,United States
33,2,Dwight Howard ,Daniella Karagach,7.333333333333333,22.0,38,Athlete,Georgia,United States
33,2,Eric Roberts,Britt Stewart,5.0,15.0,68,Actor/Actress,California,United States
33,2,Ilona Maher,Alan Bersten,7.0,21.0,28,Athlete,California,United States
33,2,Jenn Tran,Sasha Farber,6.333333333333333,19.0,26,TV Personality,Florida,United States
33,2,Joey Graziadei,Jenna Johnson,7.333333333333333,22.0,29,TV Personality,Louisiana,United States
33,2,Phaedra Parks,Val Chmerkovskiy,7.0,21.0,51,TV Personality,Georgia,United States
33,2,Reginald VelJohnson,Emma Slater,5.0,15.0,74,Actor/Actress,New York,United States
33,2,Stephen Nedoroscik,Rylee Arnold,7.333333333333333,22.0,26,Athlete,Florida,United States
33,2,Tori Spelling,Pasha Pashkov,6.333333333333333,19.0,51,Actor/Actress,California,United States
33,3,Brooks Nader,Gleb Savchenko,10.166666666666666,30.5,27,Model,New York,United States
33,3,Chandler Kinney,Brandon Armstrong,11.5,34.5,24,Actor/Actress,California,United States
33,3,Danny Amendola,Witney Carson,10.0,30.0,39,Athlete,Texas,United States
33,3,Dwight Howard ,Daniella Karagach,8.666666666666666,26.0,38,Athlete,Georgia,United States
33,3,Eric Roberts,Britt Stewart,7.666666666666667,23.0,68,Actor/Actress,California,United States
33,3,Ilona Maher,Alan Bersten,9.333333333333334,28.0,28,Athlete,California,United States
33,3,Jenn Tran,Sasha Farber,10.333333333333334,31.0,26,TV Personality,Florida,United States
33,3,Joey Graziadei,Jenna Johnson,11.666666666666666,35.0,29,TV Personality,Louisiana,United States
33,3,Phaedra Parks,Val Chmerkovskiy,9.333333333333334,28.0,51,TV Personality,Georgia,United States
33,3,Reginald VelJohnson,Emma Slater,7.0,21.0,74,Actor/Actress,New York,United States
33,3,Stephen Nedoroscik,Rylee Arnold,10.333333333333334,31.0,26,Athlete,Florida,United States
33,4,Brooks Nader,Gleb Savchenko,10.666666666666666,32.0,27,Model,New York,United States
33,4,Chandler Kinney,Brandon Armstrong,10.666666666666666,32.0,24,Actor/Actress,California,United States
33,4,Danny Amendola,Witney Carson,12.0,36.0,39,Athlete,Texas,United States
33,4,Dwight Howard ,Daniella Karagach,9.666666666666666,29.0,38,Athlete,Georgia,United States
33,4,Ilona Maher,Alan Bersten,10.666666666666666,32.0,28,Athlete,California,United States
33,4,Jenn Tran,Sasha Farber,10.666666666666666,32.0,26,TV Personality,Florida,United States
33,4,Joey Graziadei,Jenna Johnson,12.0,36.0,29,TV Personality,Louisiana,United States
33,4,Phaedra Parks,Val Chmerkovskiy,10.666666666666666,32.0,51,TV Personality,Georgia,United States
33,4,Stephen Nedoroscik,Rylee Arnold,11.0,33.0,26,Athlete,Florida,United States
33,5,Chandler Kinney,Brandon Armstrong,9.0,27.0,24,Actor/Actress,California,United States
33,5,Danny Amendola,Witney Carson,8.5,25.5,39,Athlete,Texas,United States
33,5,Dwight Howard ,Daniella Karagach,8.0,24.0,38,Athlete,Georgia,United States
33,5,Ilona Maher,Alan Bersten,8.666666666666666,26.0,28,Athlete,California,United States
33,5,Jenn Tran,Sasha Farber,8.5,25.5,26,TV Personality,Florida,United States
33,5,Joey Graziadei,Jenna Johnson,8.666666666666666,26.0,29,TV Personality,Louisiana,United States
33,5,Phaedra Parks,Val Chmerkovskiy,8.0,24.0,51,TV Personality,Georgia,United States
33,5,Stephen Nedoroscik,Rylee Arnold,8.0,24.0,26,Athlete,Florida,United States
33,6,Chandler Kinney,Brandon Armstrong,10.666666666666666,32.0,24,Actor/Actress,California,United States
33,6,Danny Amendola,Witney Carson,9.333333333333334,28.0,39,Athlete,Texas,United States
33,6,Dwight Howard ,Daniella Karagach,10.333333333333334,31.0,38,Athlete,Georgia,United States
33,6,Ilona Maher,Alan Bersten,8.0,24.0,28,Athlete,California,United States
33,6,Jenn Tran,Sasha Farber,10.333333333333334,31.0,26,TV Personality,Florida,United States
33,6,Joey Graziadei,Jenna Johnson,10.666666666666666,32.0,29,TV Personality,Louisiana,United States
33,6,Stephen Nedoroscik,Rylee Arnold,9.333333333333334,28.0,26,Athlete,Florida,United States
33,7,Chandler Kinney,Brandon Armstrong,10.0,30.0,24,Actor/Actress,California,United States
33,7,Danny Amendola,Witney Carson,8.5,25.5,39,Athlete,Texas,United States
33,7,Dwight Howard ,Daniella Karagach,8.0,24.0,38,Athlete,Georgia,United States
33,7,Ilona Maher,Alan Bersten,8.666666666666666,26.0,28,Athlete,California,United States
33,7,Joey Graziadei,Jenna Johnson,9.166666666666666,27.5,29,TV Personality,Louisiana,United States
33,7,Stephen Nedoroscik,Rylee Arnold,9.0,27.0,26,Athlete,Florida,United States
33,8,Chandler Kinney,Brandon Armstrong,9.666666666666666,29.0,24,Actor/Actress,California,United States
33,8,Danny Amendola,Witney Carson,9.0,27.0,39,Athlete,Texas,United States
33,8,Ilona Maher,Alan Bersten,9.5,28.5,28,Athlete,California,United States
33,8,Joey Graziadei,Jenna Johnson,9.666666666666666,29.0,29,TV Personality,Louisiana,United States
33,8,Stephen Nedoroscik,Rylee Arnold,8.833333333333334,26.5,26,Athlete,Florida,United States
33,9,Chandler Kinney,Brandon Armstrong,10.0,30.0,24,Actor/Actress,California,United States
33,9,Danny Amendola,Witney Carson,9.333333333333334,28.0,39,Athlete,Texas,United States
33,9,Ilona Maher,Alan Bersten,9.5,28.5,28,Athlete,California,United States
33,9,Joey Graziadei,Jenna Johnson,9.833333333333334,29.5,29,TV Personality,Louisiana,United States
33,9,Stephen Nedoroscik,Rylee Arnold,9.833333333333334,29.5,26,Athlete,Florida,United States
34,1,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4.333333333333333,13.0,24,Social media personality,Florida,United States
34,1,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),3.0,9.0,59,Comedian,California,United States
34,1,Baron Davis,Britt Stewart,3.3333333333333335,10.0,46,Athlete,California,United States
34,1,Corey Feldman,Jenna Johnson,3.0,9.0,54,Actor/Actress,California,United States
34,1,Danielle Fishel,Pasha Pashkov,4.0,12.0,44,Actor/Actress,California,United States
34,1,Dylan Efron,Daniella Karagach (Rumer Willis week 9),3.3333333333333335,10.0,33,TV Personality,California,United States
34,1,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),4.0,12.0,55,Actor/Actress,Georgia,United States
34,1,Hilaria Baldwin,Gleb Savchenko,4.666666666666667,14.0,41,Entrepreneur,New York,United States
34,1,Jen Affleck,Jan Ravnik,4.0,12.0,26,TV Personality,Utah,United States
34,1,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),3.3333333333333335,10.0,24,Athlete,Texas,United States
34,1,Lauren Jauregui,Brandon Armstrong,4.333333333333333,13.0,29,Singer/Rapper,Florida,United States
34,1,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),5.0,15.0,22,Conservationist,Unknown,Australia
34,1,Scott Hoying,Rylee Arnold,3.3333333333333335,10.0,34,Singer/Rapper,California,United States
34,1,Whitney Leavitt,Mark Ballas,5.0,15.0,32,TV Personality,Utah,United States
34,2,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),7.0,21.0,24,Social media personality,Florida,United States
34,2,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),5.333333333333333,16.0,59,Comedian,California,United States
34,2,Baron Davis,Britt Stewart,6.0,18.0,46,Athlete,California,United States
34,2,Corey Feldman,Jenna Johnson,5.0,15.0,54,Actor/Actress,California,United States
34,2,Danielle Fishel,Pasha Pashkov,6.333333333333333,19.0,44,Actor/Actress,California,United States
34,2,Dylan Efron,Daniella Karagach (Rumer Willis week 9),6.666666666666667,20.0,33,TV Personality,California,United States
