season,week,celebrity_name,ballroom_partner,judge_total,judge_percent,judge_rank,fan_vote_percent,combined_score,eliminated,method,fan_rank,combined_rank
30,6,Melora Hardin,Artem Chigvintsev,34.0,0.0934065934065934,8,0.1149871560932061,0.2083937494997995,False,rank,3.0,11.0
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,34.0,0.0934065934065934,8,0.1991635965712861,0.2925701899778796,False,rank,1.0,9.0
30,6,Olivia Jade,Valentin Chmerkovskiy,36.0,0.0989010989010989,5,0.0752767638206885,0.1741778627217874,False,rank,7.0,12.0
30,6,Suni Lee,Sasha Farber,36.0,0.0989010989010989,5,0.081308197822862,0.1802092967239609,False,rank,6.0,11.0
30,7,Amanda Kloots,Alan Bersten,34.0,0.1039755351681957,6,0.0751478564473674,0.1791233916155631,False,rank,8.0,14.0
30,7,Cody Rigsby,Cheryl Burke,36.0,0.110091743119266,5,0.1502957128947348,0.2603874560140009,False,rank,2.0,7.0
30,7,Iman Shumpert,Daniella Karagach,34.0,0.1039755351681957,6,0.2125502355422669,0.3165257707104627,False,rank,1.0,7.0
30,7,Jimmie Allen,Emma Slater,38.0,0.1162079510703364,3,0.0950553550612201,0.2112633061315565,False,rank,5.0,8.0
30,7,JoJo Siwa,Jenna Johnson,39.0,0.1192660550458715,2,0.1062751177711334,0.225541172817005,False,rank,4.0,6.0
30,7,Melora Hardin,Artem Chigvintsev,38.0,0.1162079510703364,3,0.1227159357066462,0.2389238867769826,False,rank,3.0,6.0
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,32.0,0.0978593272171253,9,0.0708500785140889,0.1687094057312143,True,rank,9.0,18.0
30,7,Olivia Jade,Valentin Chmerkovskiy,42.0,0.128440366972477,1,0.08033643776472,0.2087768047371971,False,rank,7.0,8.0
30,7,Suni Lee,Sasha Farber,34.0,0.1039755351681957,6,0.0867732702978219,0.1907488054660176,False,rank,6.0,12.0
30,8,Amanda Kloots,Alan Bersten,42.0,0.1363636363636363,1,0.0808780743662872,0.2172417107299235,False,rank,8.0,9.0
30,8,Cody Rigsby,Cheryl Burke,38.0,0.1233766233766233,5,0.1617561487325744,0.2851327721091978,False,rank,2.0,7.0
30,8,Iman Shumpert,Daniella Karagach,35.0,0.1136363636363636,7,0.2287577393348463,0.3423941029712099,False,rank,1.0,8.0
30,8,Jimmie Allen,Emma Slater,32.0,0.1038961038961039,8,0.1023035711063787,0.2061996750024826,True,rank,5.0,13.0
30,8,JoJo Siwa,Jenna Johnson,41.0,0.1331168831168831,4,0.1143788696674231,0.2474957527843062,False,rank,4.0,8.0
30,8,Melora Hardin,Artem Chigvintsev,42.0,0.1363636363636363,1,0.1320733423841837,0.2684369787478201,False,rank,3.0,4.0
30,8,Olivia Jade,Valentin Chmerkovskiy,36.0,0.1168831168831168,6,0.0864622983944773,0.2033454152775942,True,rank,7.0,13.0
30,8,Suni Lee,Sasha Farber,42.0,0.1363636363636363,1,0.093389956013829,0.2297535923774653,False,rank,6.0,7.0
30,9,Amanda Kloots,Alan Bersten,39.5,0.1747787610619469,2,0.1228636140863179,0.2976423751482648,False,rank,5.0,7.0
30,9,Cody Rigsby,Cheryl Burke,35.5,0.1570796460176991,6,0.1942644310363561,0.3513440770540552,False,rank,2.0,8.0
30,9,Iman Shumpert,Daniella Karagach,37.5,0.165929203539823,3,0.2747313930583076,0.4406605965981306,False,rank,1.0,4.0
30,9,JoJo Siwa,Jenna Johnson,40.0,0.1769911504424778,1,0.1373656965291538,0.3143568469716317,False,rank,4.0,5.0
30,9,Melora Hardin,Artem Chigvintsev,36.0,0.1592920353982301,5,0.1121586215528097,0.2714506569510398,True,rank,6.0,11.0
30,9,Suni Lee,Sasha Farber,37.5,0.165929203539823,3,0.1586162437370548,0.3245454472768778,True,rank,3.0,6.0
30,10,Amanda Kloots,Alan Bersten,39.0,0.2484076433121019,3,0.2073475218846084,0.4557551651967103,False,rank,3.0,6.0
30,10,Cody Rigsby,Cheryl Burke,38.0,0.2420382165605095,4,0.2539478140239294,0.4959860305844389,False,rank,2.0,6.0
30,10,Iman Shumpert,Daniella Karagach,40.0,0.2547770700636942,1,0.3591364427276414,0.6139135127913358,False,rank,1.0,2.0
30,10,JoJo Siwa,Jenna Johnson,40.0,0.2547770700636942,1,0.1795682213638207,0.434345291427515,False,rank,4.0,5.0
31,1,Charli D'Amelio,Mark Ballas,32.0,0.0837696335078534,1,0.0433186326768599,0.1270882661847133,False,rank,12.0,13.0
31,1,Cheryl Ladd,Louis van Amstel,21.0,0.0549738219895288,10,0.1061085464133606,0.1610823684028894,False,rank,2.0,12.0
31,1,Daniel Durant,Britt Stewart,27.0,0.0706806282722513,6,0.0612617978350736,0.1319424261073249,False,rank,6.0,12.0
31,1,Gabby Windey,Valentin Chmerkovskiy,28.0,0.0732984293193717,3,0.0375150363553674,0.1108134656747391,False,rank,16.0,19.0
31,1,Heidi D'Amelio,Artem Chigvintsev,24.0,0.06282722513089,8,0.045244836213562,0.108072061344452,False,rank,11.0,19.0
31,1,Jason Lewis,Peta Murgatroyd,18.0,0.0471204188481675,15,0.1500601454214696,0.1971805642696371,True,rank,1.0,16.0
31,1,Jessie James Decker,Alan Bersten,20.0,0.0523560209424083,12,0.0500200484738231,0.1023760694162315,False,rank,9.0,21.0
31,1,Jordin Sparks,Brandon Armstrong,26.0,0.0680628272251308,7,0.0474531845547931,0.115516011779924,False,rank,10.0,17.0
31,1,Joseph Baena,Daniella Karagach,23.0,0.0602094240837696,9,0.0750300727107348,0.1352394967945044,False,rank,4.0,13.0
31,1,Sam Champion,Cheryl Burke,20.0,0.0523560209424083,12,0.0530542732066803,0.1054102941490886,False,rank,8.0,20.0
31,1,Selma Blair,Sasha Farber,28.0,0.0732984293193717,3,0.0866372653537198,0.1599356946730916,False,rank,3.0,6.0
31,1,Shangela,Gleb Savchenko,28.0,0.0732984293193717,3,0.0387453629431209,0.1120437922624927,False,rank,15.0,18.0
31,1,Teresa Giudice,Pasha Pashkov,20.0,0.0523560209424083,12,0.0416191960554378,0.0939752169978461,False,rank,13.0,25.0
31,1,Trevor Donovan,Emma Slater,21.0,0.0549738219895288,10,0.0671089371751819,0.1220827591647107,False,rank,5.0,15.0
31,1,Vinny Guadagnino,Koko Iwasaki,17.0,0.0445026178010471,16,0.0401052608269009,0.084607878627948,False,rank,14.0,30.0
31,1,Wayne Brady,Witney Carson,29.0,0.0759162303664921,2,0.0567174037839137,0.1326336341504059,False,rank,7.0,9.0
31,2,Charli D'Amelio,Mark Ballas,32.0,0.0776699029126213,1,0.0450070747212773,0.1226769776338987,False,rank,12.0,13.0
31,2,Cheryl Ladd,Louis van Amstel,21.0,0.0509708737864077,15,0.110244367882445,0.1612152416688528,False,rank,2.0,17.0
31,2,Daniel Durant,Britt Stewart,29.0,0.0703883495145631,5,0.0636496154735697,0.1340379649881328,False,rank,6.0,11.0
31,2,Gabby Windey,Valentin Chmerkovskiy,32.0,0.0776699029126213,1,0.1559090802346026,0.2335789831472239,False,rank,1.0,2.0
31,2,Heidi D'Amelio,Artem Chigvintsev,28.0,0.0679611650485436,6,0.0470083564134174,0.1149695214619611,False,rank,11.0,17.0
31,2,Jessie James Decker,Alan Bersten,25.0,0.0606796116504854,12,0.0519696934115341,0.1126493050620196,False,rank,9.0,21.0
31,2,Jordin Sparks,Brandon Armstrong,27.0,0.0655339805825242,9,0.0493027801443283,0.1148367607268525,False,rank,10.0,19.0
31,2,Joseph Baena,Daniella Karagach,24.0,0.058252427184466,13,0.0779545401173013,0.1362069673017673,False,rank,4.0,17.0
31,2,Sam Champion,Cheryl Burke,26.0,0.0631067961165048,11,0.0551221839412225,0.1182289800577273,False,rank,8.0,19.0
31,2,Selma Blair,Sasha Farber,28.0,0.0679611650485436,6,0.0900141494425547,0.1579753144910984,False,rank,3.0,9.0
31,2,Shangela,Gleb Savchenko,28.0,0.0679611650485436,6,0.0402555514180754,0.1082167164666191,False,rank,15.0,21.0
31,2,Teresa Giudice,Pasha Pashkov,23.0,0.0558252427184466,14,0.0432413986997145,0.0990666414181611,True,rank,13.0,27.0
31,2,Trevor Donovan,Emma Slater,30.0,0.0728155339805825,4,0.069724660342808,0.1425401943233905,False,rank,5.0,9.0
31,2,Vinny Guadagnino,Koko Iwasaki,27.0,0.0655339805825242,9,0.0416684544089237,0.1072024349914479,False,rank,14.0,23.0
31,2,Wayne Brady,Witney Carson,32.0,0.0776699029126213,1,0.0589280933482248,0.1365979962608462,False,rank,7.0,8.0
31,3,Charli D'Amelio,Mark Ballas,33.0,0.0818858560794044,1,0.0468948528827416,0.1287807089621461,False,rank,12.0,13.0
31,3,Cheryl Ladd,Louis van Amstel,24.0,0.0595533498759305,13,0.043416197374719,0.1029695472506495,True,rank,14.0,27.0
31,3,Daniel Durant,Britt Stewart,31.0,0.0769230769230769,5,0.0663193369522643,0.1432424138753412,False,rank,6.0,11.0
31,3,Gabby Windey,Valentin Chmerkovskiy,33.0,0.0818858560794044,1,0.1624485356127528,0.2443343916921573,False,rank,1.0,2.0
31,3,Heidi D'Amelio,Artem Chigvintsev,32.0,0.0794044665012407,4,0.0489800763972898,0.1283845428985305,False,rank,11.0,15.0
31,3,Jessie James Decker,Alan Bersten,26.0,0.064516129032258,11,0.0541495118709176,0.1186656409031756,False,rank,9.0,20.0
31,3,Jordin Sparks,Brandon Armstrong,29.0,0.0719602977667493,7,0.0513707375095275,0.1233310352762769,False,rank,10.0,17.0
31,3,Joseph Baena,Daniella Karagach,29.0,0.0719602977667493,7,0.0812242678063764,0.1531845655731258,False,rank,4.0,11.0
31,3,Sam Champion,Cheryl Burke,25.0,0.0620347394540942,12,0.0574342305628009,0.1194689700168952,False,rank,8.0,20.0
31,3,Selma Blair,Sasha Farber,28.0,0.0694789081885856,9,0.0937897057654833,0.163268613954069,False,rank,3.0,12.0
31,3,Shangela,Gleb Savchenko,30.0,0.0744416873449131,6,0.0450551172904475,0.1194968046353607,False,rank,13.0,19.0
31,3,Trevor Donovan,Emma Slater,27.0,0.0669975186104218,10,0.0726491936950821,0.139646712305504,False,rank,5.0,15.0
31,3,Vinny Guadagnino,Koko Iwasaki,23.0,0.0570719602977667,14,0.1148684611256018,0.1719404214233686,False,rank,2.0,16.0
31,3,Wayne Brady,Witney Carson,33.0,0.0818858560794044,1,0.0613997751539948,0.1432856312333992,False,rank,7.0,8.0
31,4,Charli D'Amelio,Mark Ballas,36.0,0.0878048780487804,1,0.0490232562521358,0.1368281343009163,False,rank,12.0,13.0
31,4,Daniel Durant,Britt Stewart,29.0,0.0707317073170731,9,0.0693293538634621,0.1400610611805353,False,rank,6.0,15.0
31,4,Gabby Windey,Valentin Chmerkovskiy,36.0,0.0878048780487804,1,0.1698215411623358,0.2576264192111163,False,rank,1.0,2.0
31,4,Heidi D'Amelio,Artem Chigvintsev,34.0,0.0829268292682926,4,0.0512031212141238,0.1341299504824165,False,rank,11.0,15.0
31,4,Jessie James Decker,Alan Bersten,31.0,0.0756097560975609,8,0.0566071803874452,0.1322169364850062,False,rank,9.0,17.0
31,4,Jordin Sparks,Brandon Armstrong,34.0,0.0829268292682926,4,0.0537022865833019,0.1366291158515946,False,rank,10.0,14.0
31,4,Joseph Baena,Daniella Karagach,28.0,0.0682926829268292,11,0.0849107705811679,0.1532034535079972,False,rank,4.0,15.0
31,4,Sam Champion,Cheryl Burke,25.0,0.0609756097560975,13,0.060040981673719,0.1210165914298165,True,rank,8.0,21.0
31,4,Selma Blair,Sasha Farber,32.0,0.0780487804878048,6,0.0980465125042717,0.1760952929920765,False,rank,3.0,9.0
31,4,Shangela,Gleb Savchenko,32.0,0.0780487804878048,6,0.0471000211030092,0.1251488015908141,False,rank,13.0,19.0
31,4,Trevor Donovan,Emma Slater,28.0,0.0682926829268292,11,0.0759465020165522,0.1442391849433815,False,rank,5.0,16.0
31,4,Vinny Guadagnino,Koko Iwasaki,29.0,0.0707317073170731,9,0.120081963347438,0.1908136706645112,False,rank,2.0,11.0
31,4,Wayne Brady,Witney Carson,36.0,0.0878048780487804,1,0.064186509311037,0.1519913873598175,False,rank,7.0,8.0
31,5,Charli D'Amelio,Mark Ballas,42.0,0.0936454849498327,1,0.0514463819265498,0.1450918668763826,False,rank,12.0,13.0
31,5,Daniel Durant,Britt Stewart,33.5,0.0746934225195094,11,0.0727561710555528,0.1474495935750623,False,rank,6.0,17.0
31,5,Gabby Windey,Valentin Chmerkovskiy,41.0,0.0914158305462653,2,0.1782154947247549,0.2696313252710203,False,rank,1.0,3.0
31,5,Heidi D'Amelio,Artem Chigvintsev,39.0,0.0869565217391304,5,0.0537339934390522,0.1406905151781826,False,rank,11.0,16.0
31,5,Jessie James Decker,Alan Bersten,36.0,0.0802675585284281,7,0.0594051649082516,0.1396727234366797,False,rank,9.0,16.0
31,5,Jordin Sparks,Brandon Armstrong,35.5,0.0791527313266443,9,0.0891077473623774,0.1682604786890218,False,rank,4.0,13.0
31,5,Joseph Baena,Daniella Karagach,35.0,0.0780379041248606,10,0.0563566877663948,0.1343945918912554,True,rank,10.0,20.0
31,5,Selma Blair,Sasha Farber,40.0,0.0891861761426978,4,0.1028927638530996,0.1920789399957975,False,rank,3.0,7.0
31,5,Shangela,Gleb Savchenko,38.5,0.0858416945373467,6,0.0630086924161948,0.1488503869535415,False,rank,8.0,14.0
31,5,Trevor Donovan,Emma Slater,36.0,0.0802675585284281,7,0.0797003921696614,0.1599679506980895,False,rank,5.0,12.0
31,5,Vinny Guadagnino,Koko Iwasaki,31.0,0.0691192865105908,12,0.1260173848323896,0.1951366713429804,False,rank,2.0,14.0
31,5,Wayne Brady,Witney Carson,41.0,0.0914158305462653,2,0.0673591255457207,0.158774956091986,False,rank,7.0,9.0
31,6,Charli D'Amelio,Mark Ballas,40.0,0.1159420289855072,1,0.1149871560932061,0.2309291850787133,False,rank,3.0,4.0
31,6,Daniel Durant,Britt Stewart,34.0,0.0985507246376811,5,0.081308197822862,0.1798589224605432,False,rank,6.0,11.0
31,6,Gabby Windey,Valentin Chmerkovskiy,37.0,0.1072463768115942,2,0.1991635965712861,0.3064099733828804,False,rank,1.0,3.0
31,6,Heidi D'Amelio,Artem Chigvintsev,36.0,0.1043478260869565,3,0.0629810592156165,0.1673288853025731,False,rank,10.0,13.0
31,6,Jessie James Decker,Alan Bersten,32.0,0.0927536231884058,9,0.066387865523762,0.1591414887121678,True,rank,9.0,18.0
31,6,Jordin Sparks,Brandon Armstrong,34.0,0.0985507246376811,5,0.099581798285643,0.1981325229233242,False,rank,4.0,9.0
31,6,Shangela,Gleb Savchenko,36.0,0.1043478260869565,3,0.0704149648505291,0.1747627909374856,False,rank,8.0,11.0
31,6,Trevor Donovan,Emma Slater,34.0,0.0985507246376811,5,0.0890686681153479,0.1876193927530291,False,rank,5.0,10.0
31,6,Vinny Guadagnino,Koko Iwasaki,28.0,0.081159420289855,10,0.1408299297010582,0.2219893499909133,False,rank,2.0,12.0
31,6,Wayne Brady,Witney Carson,34.0,0.0985507246376811,5,0.0752767638206885,0.1738274884583696,False,rank,7.0,12.0
31,7,Charli D'Amelio,Mark Ballas,39.0,0.1198156682027649,1,0.1227159357066462,0.2425316039094111,False,rank,3.0,4.0
31,7,Daniel Durant,Britt Stewart,36.5,0.1121351766513056,4,0.0867732702978219,0.1989084469491275,False,rank,6.0,10.0
31,7,Gabby Windey,Valentin Chmerkovskiy,35.5,0.1090629800307219,6,0.2125502355422669,0.3216132155729889,False,rank,1.0,7.0
31,7,Heidi D'Amelio,Artem Chigvintsev,35.0,0.1075268817204301,7,0.1062751177711334,0.2138019994915636,False,rank,4.0,11.0
31,7,Jordin Sparks,Brandon Armstrong,34.5,0.1059907834101382,8,0.0708500785140889,0.1768408619242272,True,rank,9.0,17.0
31,7,Shangela,Gleb Savchenko,36.5,0.1121351766513056,4,0.0751478564473674,0.1872830330986731,False,rank,8.0,12.0
31,7,Trevor Donovan,Emma Slater,39.0,0.1198156682027649,1,0.0950553550612201,0.2148710232639851,False,rank,5.0,6.0
31,7,Vinny Guadagnino,Koko Iwasaki,31.5,0.0967741935483871,9,0.1502957128947348,0.2470699064431219,False,rank,2.0,11.0
31,7,Wayne Brady,Witney Carson,38.0,0.1167434715821812,3,0.08033643776472,0.1970799093469012,False,rank,7.0,10.0
31,8,Charli D'Amelio,Mark Ballas,45.0,0.143312101910828,1,0.1320733423841837,0.2753854442950117,False,rank,3.0,4.0
31,8,Daniel Durant,Britt Stewart,39.0,0.1242038216560509,5,0.093389956013829,0.2175937776698799,False,rank,6.0,11.0
31,8,Gabby Windey,Valentin Chmerkovskiy,40.0,0.1273885350318471,4,0.2287577393348463,0.3561462743666934,False,rank,1.0,5.0
31,8,Heidi D'Amelio,Artem Chigvintsev,35.0,0.1114649681528662,7,0.1143788696674231,0.2258438378202893,True,rank,4.0,11.0
31,8,Shangela,Gleb Savchenko,42.0,0.1337579617834395,3,0.0808780743662872,0.2146360361497267,False,rank,8.0,11.0
31,8,Trevor Donovan,Emma Slater,39.0,0.1242038216560509,5,0.1023035711063787,0.2265073927624297,False,rank,5.0,10.0
31,8,Vinny Guadagnino,Koko Iwasaki,29.0,0.0923566878980891,8,0.1617561487325744,0.2541128366306636,True,rank,2.0,10.0
31,8,Wayne Brady,Witney Carson,45.0,0.143312101910828,1,0.0864622983944773,0.2297744003053053,False,rank,7.0,8.0
31,9,Charli D'Amelio,Mark Ballas,40.0,0.1818181818181818,1,0.1586162437370548,0.3404344255552366,False,rank,3.0,4.0
31,9,Daniel Durant,Britt Stewart,34.5,0.1568181818181818,5,0.1121586215528097,0.2689768033709915,True,rank,6.0,11.0
31,9,Gabby Windey,Valentin Chmerkovskiy,40.0,0.1818181818181818,1,0.2747313930583076,0.4565495748764894,False,rank,1.0,2.0
31,9,Shangela,Gleb Savchenko,36.5,0.1659090909090909,3,0.1942644310363561,0.360173521945447,False,rank,2.0,5.0
31,9,Trevor Donovan,Emma Slater,32.5,0.1477272727272727,6,0.1228636140863179,0.2705908868135906,True,rank,5.0,11.0
31,9,Wayne Brady,Witney Carson,36.5,0.1659090909090909,3,0.1373656965291538,0.3032747874382447,False,rank,4.0,7.0
31,10,Charli D'Amelio,Mark Ballas,40.0,0.2564102564102564,1,0.2073475218846084,0.4637577782948648,False,rank,3.0,4.0
31,10,Gabby Windey,Valentin Chmerkovskiy,40.0,0.2564102564102564,1,0.3591364427276414,0.6155466991378978,False,rank,1.0,2.0
31,10,Shangela,Gleb Savchenko,38.0,0.2435897435897435,3,0.2539478140239294,0.497537557613673,False,rank,2.0,5.0
31,10,Wayne Brady,Witney Carson,38.0,0.2435897435897435,3,0.1795682213638207,0.4231579649535643,False,rank,4.0,7.0
32,1,Adrian Peterson,Britt Stewart,18.0,0.0779220779220779,5,0.0663193369522643,0.1442414148743422,False,rank,6.0,11.0
32,1,Alyson Hannigan,Sasha Farber,13.0,0.0562770562770562,11,0.0812242678063764,0.1375013240834326,False,rank,4.0,15.0
32,1,Ariana Madix,Pasha Pashkov,21.0,0.0909090909090909,2,0.043416197374719,0.1343252882838099,False,rank,14.0,16.0
32,1,Barry Williams,Peta Murgatroyd,16.0,0.0692640692640692,8,0.0937897057654833,0.1630537750295526,False,rank,3.0,11.0
32,1,Charity Lawson,Artem Chigvintsev,22.0,0.0952380952380952,1,0.0450551172904475,0.1402932125285428,False,rank,13.0,14.0
32,1,Harry Jowsey,Rylee Arnold,12.0,0.0519480519480519,12,0.0489800763972898,0.1009281283453417,False,rank,11.0,23.0
32,1,Jamie Lynn Spears,Alan Bersten,15.0,0.0649350649350649,9,0.1624485356127528,0.2273836005478177,False,rank,1.0,10.0
32,1,Jason Mraz,Daniella Karagach,21.0,0.0909090909090909,2,0.0541495118709176,0.1450586027800085,False,rank,9.0,11.0
32,1,Lele Pons,Brandon Armstrong,19.0,0.0822510822510822,4,0.0513707375095275,0.1336218197606098,False,rank,10.0,14.0
32,1,Matt Walsh,Koko Iwasaki,12.0,0.0519480519480519,12,0.0613997751539948,0.1133478271020467,True,rank,7.0,19.0
32,1,Mauricio Umansky,Emma Slater,15.0,0.0649350649350649,9,0.0468948528827416,0.1118299178178066,False,rank,12.0,21.0
32,1,Mira Sorvino,Gleb Savchenko,17.0,0.0735930735930736,7,0.1148684611256018,0.1884615347186755,False,rank,2.0,9.0
32,1,Tyson Beckford,Jenna Johnson,12.0,0.0519480519480519,12,0.0574342305628009,0.1093822825108528,False,rank,8.0,20.0
32,1,Xochitl Gomez,Valentin Chmerkovskiy,18.0,0.0779220779220779,5,0.0726491936950821,0.15057127161716,False,rank,5.0,10.0
32,2,Adrian Peterson,Britt Stewart,15.0,0.0630252100840336,10,0.0693293538634621,0.1323545639474957,False,rank,6.0,16.0
32,2,Alyson Hannigan,Sasha Farber,19.0,0.0798319327731092,6,0.0849107705811679,0.1647427033542771,False,rank,4.0,10.0
32,2,Ariana Madix,Pasha Pashkov,20.0,0.0840336134453781,5,0.064186509311037,0.1482201227564152,False,rank,7.0,12.0
32,2,Barry Williams,Peta Murgatroyd,15.0,0.0630252100840336,10,0.0980465125042717,0.1610717225883053,False,rank,3.0,13.0
32,2,Charity Lawson,Artem Chigvintsev,21.0,0.088235294117647,3,0.0471000211030092,0.1353353152206563,False,rank,13.0,16.0
32,2,Harry Jowsey,Rylee Arnold,15.0,0.0630252100840336,10,0.0512031212141238,0.1142283312981575,False,rank,11.0,21.0
32,2,Jamie Lynn Spears,Alan Bersten,16.0,0.0672268907563025,9,0.0490232562521358,0.1162501470084383,True,rank,12.0,21.0
32,2,Jason Mraz,Daniella Karagach,24.0,0.1008403361344537,1,0.0566071803874452,0.157447516521899,False,rank,9.0,10.0
32,2,Lele Pons,Brandon Armstrong,21.0,0.088235294117647,3,0.0537022865833019,0.141937580700949,False,rank,10.0,13.0
32,2,Mauricio Umansky,Emma Slater,12.0,0.0504201680672268,13,0.1698215411623358,0.2202417092295627,False,rank,1.0,14.0
32,2,Mira Sorvino,Gleb Savchenko,18.0,0.0756302521008403,7,0.120081963347438,0.1957122154482783,False,rank,2.0,9.0
32,2,Tyson Beckford,Jenna Johnson,18.0,0.0756302521008403,7,0.060040981673719,0.1356712337745593,False,rank,8.0,15.0
32,2,Xochitl Gomez,Valentin Chmerkovskiy,24.0,0.1008403361344537,1,0.0759465020165522,0.176786838151006,False,rank,5.0,6.0
32,3,Adrian Peterson,Britt Stewart,22.0,0.0681114551083591,11,0.0727561710555528,0.1408676261639119,False,rank,6.0,17.0
32,3,Alyson Hannigan,Sasha Farber,24.0,0.0743034055727554,8,0.0891077473623774,0.1634111529351329,False,rank,4.0,12.0
32,3,Ariana Madix,Pasha Pashkov,34.0,0.1052631578947368,1,0.0673591255457207,0.1726222834404575,False,rank,7.0,8.0
32,3,Barry Williams,Peta Murgatroyd,25.0,0.0773993808049535,7,0.1028927638530996,0.1802921446580532,False,rank,3.0,10.0
32,3,Charity Lawson,Artem Chigvintsev,32.0,0.0990712074303405,3,0.0514463819265498,0.1505175893568903,False,rank,12.0,15.0
32,3,Harry Jowsey,Rylee Arnold,24.0,0.0743034055727554,8,0.0537339934390522,0.1280373990118076,False,rank,11.0,19.0
32,3,Jason Mraz,Daniella Karagach,34.0,0.1052631578947368,1,0.0594051649082516,0.1646683228029885,False,rank,9.0,10.0
32,3,Lele Pons,Brandon Armstrong,27.0,0.0835913312693498,5,0.0563566877663948,0.1399480190357446,False,rank,10.0,15.0
32,3,Mauricio Umansky,Emma Slater,23.0,0.0712074303405572,10,0.1782154947247549,0.2494229250653122,False,rank,1.0,11.0
32,3,Mira Sorvino,Gleb Savchenko,26.0,0.0804953560371517,6,0.1260173848323896,0.2065127408695413,False,rank,2.0,8.0
32,3,Tyson Beckford,Jenna Johnson,20.0,0.0619195046439628,12,0.0630086924161948,0.1249281970601576,True,rank,8.0,20.0
32,3,Xochitl Gomez,Valentin Chmerkovskiy,32.0,0.0990712074303405,3,0.0797003921696614,0.178771599600002,False,rank,5.0,8.0
32,4,Adrian Peterson,Britt Stewart,21.0,0.0875,6,0.0566483458765231,0.1441483458765231,True,rank,11.0,17.0
